Player ID,Sessions Played,Avg Session Duration (mins),Total Hours Played,Engagement Score,Spending (USD),New Player,Game Mode,Device Used
player2705,11.000831072244333,110.54993320112249,50.00119313180362,2.498089512711341,301.6942611090914,No,battleroyale,PxxC1
Player1507,27.09131670426731,81.4066601847015,492.6971196257123,8.084742177952531,182.00727283910862,NO,Straxxtegy,Conxxsole
Player6122,72.17683992179941,163.7716595327391,456.2916099012344,1.9901563452180078,332.77076113502943,Yes,Strategy ,Console 
Playexxr1886,92.12189800222808,163.86866205166544,456.29411816562,2.454304669752709,182.06248384303666,Yes ,Casual,PC 
Player7413 ,27.043914906617843,77.63461685585169,452.40815420101075,4.293123588696934,281.6477272287882,NO,Straxxtegy,
Player5394,99.93060812237309,172.42139772627488,492.7008653869823,2.8743370369402026,182.03479834845436,No,casual,
Player3007 ,90.92301865259542,79.12809305762111,331.50741382942033,8.337408967241004,182.01637826024896,Yes,BattleRoyale ,MOBILE
player2705,11.124054362964133,110.55216107590765,49.79356563649819,2.5610733767988965,301.6657900067134,No,battleroyale,PxxC1
PLAYER7105,48.999445378540806,77.31280811645026,327.2896021211066,5.070665118932813,259.8741041583463,yes,casual,pc
PLAYER8074,71.95458768668551,170.84013136361278,452.2406934929957,7.967905867867738,182.0476571305427,yes,Adventure ,PxxC1
Playexxr4651,84.93718137359082,85.53904541932805,50.67706169301279,2.041220737862209,181.95275620931687,no,Casxxual,Mobile
player8698,98.90981899023495,60.936404462930795,418.7813693975132,6.799410818349891,240.9801983329201,no,battleroyale,Tablet 
Playexxr7320,55.31218662977585,84.0785982830379,452.30667391355263,2.1492588225387372,181.92628929433832,No,STRATEGY,Console
Player6038,43.90249709625669,108.84966469825466,331.5875613632118,3.6963086208687064,182.02579521886415,Yxxes,BattlexxRoyale,PC1 
PLAYER8374,23.108177880617344,72.54438806269583,331.69970756294686,2.289567889525418,395.1228128022564,Yes ,BattleRoyale ,Conxxsole
Player3003,91.13402401266187,79.22227769094845,465.19402352240525,6.210426104298588,83.53022597784454,Yes,adventure,Mobxxile
Playexxr6475,52.02974044311139,179.80861655731866,452.4140902321207,6.5347722586777985,181.99272969039185,yes,battle royale,Pc1
Player8074 ,48.03077949268309,16.883479923101497,49.87157857965293,9.244105460759243,3.350036123169289,yes,Battlexx Royale,mobile
player6356,93.773791186944,33.01057125102696,49.868553464445625,1.226040712528862,138.4700009607109,Yes,battle royale,CONSOLE
Player6122,71.98603450502205,163.8106962161517,456.4791993007257,1.9439501942932276,332.69022512989363,Yes,Strategy ,Console 
Player4865,46.151534935983015,173.20595292151506,263.0009230428249,1.1819678068179629,181.93087119258885,Yes,BATTLE ROYALE,Tabxxlet
Player4865,45.994915849002254,173.2274455400756,262.67319434665507,1.112632821231167,181.78800931990142,Yes,BATTLE ROYALE,Tabxxlet
Player9266 ,4.061239103315203,112.86158599275545,346.59775385952645,3.889392536644859,182.04438688731216,no,Casual,PC 
Playexxr6410,54.00986497531185,81.25107950534405,492.937675096053,8.109543018239654,181.9127707651459,Nxxo,casual,MOBILE
